invoice_number,customer_name,due_date,total,balance,status,payment_mode,organization
INV-059651,Serve Construction Ltd,2025-03-31,1298.99,0.0,paid,N/A,GoFleet Corporation
INV-059650,Durham District School Board,2025-03-31,2036.26,0.0,paid,N/A,GoFleet Corporation
INV-059649,OVERHEAD DOOR CO. ST. CATHARINES LTD.,2025-03-31,182.33,0.0,paid,N/A,GoFleet Corporation
INV-059648,Je Taylor Plumbing,2025-03-01,147.0,0.0,paid,N/A,GoFleet Corporation
INV-059647,Aecon Power Services Inc.,2025-05-30,5302.5,0.0,paid,N/A,GoFleet Corporation
INV-059646,Ram-Air Systems Inc.,2025-03-31,302.93,0.0,paid,N/A,GoFleet Corporation
INV-059645,CrownFire O/B 1704222 Ontario Inc.,2025-03-31,110.18,0.0,paid,N/A,GoFleet Corporation
INV-059644,MegaCity Concrete,2025-03-31,69.14,0.0,paid,N/A,GoFleet Corporation
INV-059643,Low-Cost Exterminators,2025-03-31,125.84,0.0,paid,N/A,GoFleet Corporation
INV-059642,Maxim Truck & Trailer,2025-03-31,31290.42,0.0,paid,N/A,GoFleet Corporation
INV-059641,Burnbrae Farms - Mississauga (ON),2025-03-31,1192.72,1192.72,overdue,N/A,GoFleet Corporation
INV-059640,Ambrosio Construction & Renovations Inc.,2025-03-31,64.44,0.0,paid,N/A,GoFleet Corporation
INV-059639,Pioneer Heavy Haul,2025-03-31,889.85,0.0,paid,N/A,GoFleet Corporation
INV-059638,Urban Garden,2025-03-01,127.13,0.0,paid,N/A,GoFleet Corporation
INV-059637,Wiens Furniture,2025-03-31,90.38,0.0,paid,N/A,GoFleet Corporation
INV-059636,Rainbow District School Board,2025-03-31,484.77,0.0,paid,N/A,GoFleet Corporation
INV-059635,Sound Seals Insulation,2025-03-31,274.08,0.0,paid,N/A,GoFleet Corporation
INV-059634,Aecon Utilities Inc,2025-05-30,53922.98,0.0,paid,N/A,GoFleet Corporation
INV-059633,VNH Enterprises,2025-03-30,791.0,0.0,paid,N/A,GoFleet Corporation
INV-059632,VNH Enterprises,2025-03-30,13044.5,0.0,paid,N/A,GoFleet Corporation
INV-059631,Nevada Department of Transportation (NDOT),2025-04-02,72706.75,72706.75,overdue,N/A,GoFleet Corporation
INV-059630,Oregon Department of Transportation (ODOT),2025-03-30,38765.75,0.0,paid,N/A,GoFleet Corporation
INV-059629,10757608 CANADA INC.,2025-03-30,2757.2,2757.2,draft,N/A,GoFleet Corporation
INV-059628,8857121 Canada inc,2025-02-28,2829.75,2829.75,draft,N/A,GoFleet Corporation
INV-059627,USA Distributor Inc.,2025-03-30,24.0,0.0,paid,N/A,GoFleet Corporation
INV-059626,Cascades Canada ULC,2025-03-30,31.45,0.0,paid,N/A,GoFleet Corporation
INV-059625,City of Summerside,2025-03-30,521.01,0.0,paid,N/A,GoFleet Corporation
INV-059624,My M&M Transport LLC,2025-03-30,21.0,0.0,paid,N/A,GoFleet Corporation
INV-059623,The Suburban Plumbing Group LLC,2025-03-30,23.0,0.0,paid,N/A,GoFleet Corporation
INV-059622,MD3 Transport LLC,2025-03-30,25.0,0.0,paid,N/A,GoFleet Corporation
INV-059621,Dedicated Transport Inc.,2025-03-30,27.12,27.12,overdue,N/A,GoFleet Corporation
INV-059620,Fastform ICF,2025-03-30,237.3,0.0,paid,N/A,GoFleet Corporation
INV-059619,The Electronic Recycling Association (ERA),2025-03-30,128.88,128.88,overdue,N/A,GoFleet Corporation
INV-059618,Glowing Ember Enterprise Ltd,2025-02-28,37.59,0.0,paid,N/A,GoFleet Corporation
INV-059617,Mvcs Trucking Inc,2025-03-30,94.76,0.0,paid,N/A,GoFleet Corporation
INV-059616,Appalachian Oilfield Services,2025-03-30,1040.0,0.0,paid,N/A,GoFleet Corporation
INV-059615,Fairmount Global Freight LLC,2025-02-28,20.0,0.0,paid,N/A,GoFleet Corporation
INV-059614,Shore Shotz llc,2025-02-28,23.69,0.0,paid,N/A,GoFleet Corporation
INV-059613,CanCrete,2025-03-30,508.5,0.0,paid,N/A,GoFleet Corporation
INV-059612,MIAA express inc,2025-03-30,23.0,0.0,paid,N/A,GoFleet Corporation
INV-059611,Kenny’s trucking,2025-02-28,34.05,0.0,paid,N/A,GoFleet Corporation
INV-059610,Mag Mile Logistic,2025-03-30,46.0,46.0,overdue,N/A,GoFleet Corporation
INV-059609,Norden Windows and Doors Ltd,2025-03-30,112.77,0.0,paid,N/A,GoFleet Corporation
INV-059608,Kruze LLC,2025-03-30,23.69,0.0,paid,N/A,GoFleet Corporation
INV-059607,S&K Lock and Security Solutions LTD,2025-03-30,38.02,0.0,paid,N/A,GoFleet Corporation
INV-059606,Longhaul Transport LLC,2025-03-30,23.69,0.0,paid,N/A,GoFleet Corporation
INV-059605,LLS SERVICES LLC.,2025-03-30,20.6,0.0,paid,N/A,GoFleet Corporation
INV-059604,Big Notes Trucking LLC,2025-03-30,14.93,0.0,paid,N/A,GoFleet Corporation
INV-059603,Advanced Industrial Group,2025-03-30,77.34,0.0,paid,N/A,GoFleet Corporation
INV-059602,Commercial Logistics 3 Corp,2025-03-30,936.0,0.0,paid,N/A,GoFleet Corporation
INV-059601,PRO WEST LOGISTICS INC,2025-03-30,82.44,0.0,paid,N/A,GoFleet Corporation
INV-059600,Futech A.S.C. Inc.,2025-03-30,25.2,0.0,paid,N/A,GoFleet Corporation
INV-059599,ECD Transport,2025-03-30,26.99,0.0,paid,N/A,GoFleet Corporation
INV-059598,Night Owl Logistics Corporation,2025-03-30,52.53,0.0,paid,N/A,GoFleet Corporation
INV-059597,Normtek,2025-03-30,96.6,0.0,paid,N/A,GoFleet Corporation
INV-059596,Corebuild Construction Ltd,2025-03-30,53.08,0.0,paid,N/A,GoFleet Corporation
INV-059595,F-Fine Towing,2025-03-30,26.25,0.0,paid,N/A,GoFleet Corporation
INV-059594,Jet Electrical Contractors Inc,2025-03-30,193.87,0.0,paid,N/A,GoFleet Corporation
INV-059593,Vacu-Man Duct Cleaning Services,2025-03-30,144.64,0.0,paid,N/A,GoFleet Corporation
INV-059592,AAA Plumbing Inc,2025-03-30,173.1,0.0,paid,N/A,GoFleet Corporation
INV-059591,High Tech Sign & Service Inc,2025-03-30,25.99,0.0,paid,N/A,GoFleet Corporation
INV-059590,Donald L. Davidson Fuels Ltd,2025-03-30,79.67,0.0,paid,N/A,GoFleet Corporation
INV-059589,V G L Group Ltd,2025-03-30,51.98,0.0,paid,N/A,GoFleet Corporation
INV-059588,Phase 3 AV,2025-03-30,77.97,0.0,paid,N/A,GoFleet Corporation
INV-059587,Nesbitt Realty,2025-03-30,35.0,0.0,paid,N/A,GoFleet Corporation
INV-059586,LifeLink Foundation Inc.,2025-03-30,150.0,0.0,paid,N/A,GoFleet Corporation
INV-059585,City of Nanaimo,2025-03-30,5204.18,0.0,paid,N/A,GoFleet Corporation
INV-059584,Chesterfield Trading Co,2025-03-30,226.6,0.0,paid,N/A,GoFleet Corporation
INV-059583,Bob Bailey's Appliance,2025-03-30,216.3,0.0,paid,N/A,GoFleet Corporation
INV-059582,C&M Forwarding,2025-03-30,682.0,0.0,paid,N/A,GoFleet Corporation
INV-059581,Country Woods Transport,2025-03-30,27.06,0.0,paid,N/A,GoFleet Corporation
INV-059580,Advanced Fleet GPS,2025-03-30,1651.55,0.0,paid,N/A,GoFleet Corporation
INV-059579,SCI Funeral Services,2025-03-30,271.67,0.0,paid,N/A,GoFleet Corporation
INV-059578,Emily Creek Woodworking Inc.,2025-03-30,133.86,0.0,paid,N/A,GoFleet Corporation
INV-059577,Terra Contracting,2025-03-30,3773.92,0.0,paid,N/A,GoFleet Corporation
INV-059576,Rocky Cross Construction DKI,2025-03-30,456.75,0.0,paid,N/A,GoFleet Corporation
INV-059575,B2A LLC,2025-03-30,226.08,0.0,paid,N/A,GoFleet Corporation
INV-059574,ClearPath Utility Solutions LLC,2025-03-30,1715.7,1715.7,overdue,N/A,GoFleet Corporation
INV-059573,Brault Roofing,2025-03-30,81.36,0.0,paid,N/A,GoFleet Corporation
INV-059572,TH Port a Johns,2025-03-30,75.0,0.0,paid,N/A,GoFleet Corporation
INV-059571,Haberers Interment Services,2025-03-30,415.44,0.0,paid,N/A,GoFleet Corporation
INV-059570,"Amaze-U, Inc.",2025-03-30,46.2,0.0,paid,N/A,GoFleet Corporation
INV-059569,Sherbourne Health Center,2025-03-30,39.55,0.0,paid,N/A,GoFleet Corporation
INV-059568,John Zubick Limited,2025-03-30,644.1,0.0,paid,N/A,GoFleet Corporation
INV-059567,Dream Industrial LP,2025-03-30,73.5,0.0,paid,N/A,GoFleet Corporation
INV-059566,Erin Park Lexus,2025-03-30,210.01,0.0,paid,N/A,GoFleet Corporation
INV-059565,LC Construction,2025-03-30,337.6,337.6,overdue,N/A,GoFleet Corporation
INV-059564,3G Packaging,2025-03-30,197.75,0.0,paid,N/A,GoFleet Corporation
INV-059563,Applewood Chevrolet Cadillac,2025-03-30,84.75,0.0,paid,N/A,GoFleet Corporation
INV-059562,Mistik Management Ltd.,2025-03-30,3490.68,0.0,paid,N/A,GoFleet Corporation
INV-059561,Beaver Valley Environmental LLC,2025-03-30,156.15,156.15,overdue,N/A,GoFleet Corporation
INV-059560,MJ Vandamme Trucking,2025-03-30,2016.22,0.0,paid,N/A,GoFleet Corporation
INV-059559,Ottawa Dental Laboratory LLC,2025-03-30,1137.15,0.0,paid,N/A,GoFleet Corporation
INV-059558,Peterson Farms Seed,2025-03-30,293.91,0.0,paid,N/A,GoFleet Corporation
INV-059557,CR&R Waste,2025-02-28,30509.0,30509.0,overdue,N/A,GoFleet Corporation
INV-059556,Gentle Giant Moving Company,2025-03-30,2489.85,0.0,paid,N/A,GoFleet Corporation
INV-059555,Pilot Freight Services,2025-03-30,25.9,25.9,overdue,N/A,GoFleet Corporation
INV-059554,Golden Krust Corporate Office,2025-03-30,39.14,0.0,paid,N/A,GoFleet Corporation
INV-059553,Transervice Logistics Inc.,2025-03-30,11676.0,0.0,paid,N/A,GoFleet Corporation
INV-059552,Mind and Behaviour Ltd,2025-03-30,69.94,0.0,paid,N/A,GoFleet Corporation
INV-059551,DBC Group,2025-03-30,135.96,0.0,paid,N/A,GoFleet Corporation
INV-059550,HDA Truck Pride,2025-03-30,506.0,0.0,paid,N/A,GoFleet Corporation
INV-059549,SDI Supplies,2025-03-30,249.73,0.0,paid,N/A,GoFleet Corporation
INV-059548,Trinity Communication,2025-04-29,2576.4,2576.4,sent,N/A,GoFleet Corporation
INV-059547,EBS Geostructural INC.,2025-03-30,350.87,0.0,paid,N/A,GoFleet Corporation
INV-059546,R Fraser Trucking,2025-03-30,175.17,0.0,paid,N/A,GoFleet Corporation
INV-059545,Lanz Bro Corp,2025-03-30,186.45,0.0,paid,N/A,GoFleet Corporation
INV-059544,Williams Form Engineering Corp.,2025-03-30,87.13,0.0,paid,N/A,GoFleet Corporation
INV-059543,Hydra Lawn & Garden Inc,2025-03-30,628.29,0.0,paid,N/A,GoFleet Corporation
INV-059542,Begley Overhead Doors Ltd,2025-03-30,937.9,0.0,paid,N/A,GoFleet Corporation
INV-059541,Durham Fuels-Cooper Fuels,2025-03-30,593.25,0.0,paid,N/A,GoFleet Corporation
INV-059540,Mike & Mike's Organics,2025-03-30,417.54,0.0,paid,N/A,GoFleet Corporation
INV-059539,West Coast Trail Express,2025-03-30,150.36,0.0,paid,N/A,GoFleet Corporation
INV-059538,JPD Enterprises,2025-03-30,558.6,0.0,paid,N/A,GoFleet Corporation
INV-059537,Poppacorn Corporation,2025-03-30,158.2,0.0,paid,N/A,GoFleet Corporation
INV-059536,Tolko Industries LTD.,2025-03-30,4780.1,0.0,paid,N/A,GoFleet Corporation
INV-059535,BEWHERE INC,2025-03-30,0.0,0.0,paid,N/A,GoFleet Corporation
INV-059534,School District of Mystery Lake,2025-03-30,415.22,0.0,paid,N/A,GoFleet Corporation
INV-059533,"Seacore Seafood, Inc.",2025-03-30,1661.1,0.0,paid,N/A,GoFleet Corporation
INV-059532,Elite Residential Concierge Services Inc.,2025-03-30,85.51,0.0,paid,N/A,GoFleet Corporation
INV-059531,Town Of Oliver,2025-03-30,1178.1,0.0,paid,N/A,GoFleet Corporation
INV-059530,D & L Fire Protection Limited,2025-03-30,101.7,0.0,paid,N/A,GoFleet Corporation
INV-059529,Flexmaster Canada,2025-03-30,216.96,0.0,paid,N/A,GoFleet Corporation
INV-059528,Race Transport Service,2025-03-30,199.32,0.0,paid,N/A,GoFleet Corporation
INV-059527,West Fraser Mills Ltd. (Chetwynd Forest Industries),2025-03-30,50.4,0.0,paid,N/A,GoFleet Corporation
INV-059526,Bulletproof Hotshot,2025-03-30,355.6,0.0,paid,N/A,GoFleet Corporation
INV-059525,Ottawa Dental Laboratory LLC,2025-03-29,350.0,0.0,paid,N/A,GoFleet Corporation
INV-059524,Wiens Furniture,2025-03-29,280.0,0.0,paid,N/A,GoFleet Corporation
INV-059523,Stidham Reconstruction & Investigation. LLC,2025-03-29,25.0,0.0,paid,N/A,GoFleet Corporation
INV-059522,Knight & Wilson Inc,2025-03-29,36.0,0.0,paid,N/A,GoFleet Corporation
INV-059521,JD logistics Inc,2025-03-29,110.78,0.0,paid,N/A,GoFleet Corporation
INV-059520,Baie Verte Peninsula Whoesalers LTD,2025-03-29,28.18,0.0,paid,N/A,GoFleet Corporation
INV-059519,IOTT,2025-03-29,1294.42,0.0,paid,N/A,GoFleet Corporation
INV-059518,Best Line Transportation,2025-03-29,135.96,0.0,paid,N/A,GoFleet Corporation
INV-059517,E.A. Shipman Electric Ltd.,2025-03-29,115.4,0.0,paid,N/A,GoFleet Corporation
INV-059516,Hearts for the Homeless,2025-03-29,72.87,0.0,paid,N/A,GoFleet Corporation
INV-059515,Miller Waste Systems,2025-03-29,32063.75,0.0,paid,N/A,GoFleet Corporation
INV-059514,Rainbow Charter Service Inc,2025-03-29,26.59,0.0,paid,N/A,GoFleet Corporation
INV-059513,1966881 Alberta ltd,2025-03-29,37.55,0.0,paid,N/A,GoFleet Corporation
INV-059512,Venver Blinds Inc,2025-03-29,51.83,0.0,paid,N/A,GoFleet Corporation
INV-059511,Magneto Electric,2025-03-29,26.59,0.0,paid,N/A,GoFleet Corporation
INV-059510,BWH Events LLC dba Party Bound,2025-03-29,60.0,0.0,paid,N/A,GoFleet Corporation
INV-059509,"Lauderbach Builders Supply, Inc",2025-03-29,370.8,0.0,paid,N/A,GoFleet Corporation
INV-059508,Careline Transportation,2025-03-29,391.4,0.0,paid,N/A,GoFleet Corporation
INV-059507,Bold Canine Inc.,2025-03-29,50.78,0.0,paid,N/A,GoFleet Corporation
INV-059506,JOYCE FARMS,2025-03-29,412.73,0.0,paid,N/A,GoFleet Corporation
INV-059505,Remac Inc.,2025-03-29,1333.24,0.0,paid,N/A,GoFleet Corporation
INV-059504,Alliance Building Services,2025-03-29,216.3,0.0,paid,N/A,GoFleet Corporation
INV-059503,"Cream Co, LLC",2025-03-29,288.4,0.0,paid,N/A,GoFleet Corporation
INV-059502,"Contractor Transport, LLC",2025-03-29,2450.0,0.0,paid,N/A,GoFleet Corporation
INV-059501,City West Cable & Telephone Corp,2025-03-29,2115.75,0.0,paid,N/A,GoFleet Corporation
INV-059500,PLAYFAIR COFFEE DISTRIBUTING LTD.,2025-03-29,113.57,0.0,paid,N/A,GoFleet Corporation
INV-059499,Tony Graham Toyota,2025-03-29,36.16,0.0,paid,N/A,GoFleet Corporation
INV-059498,West End Tire,2025-03-29,519.75,0.0,paid,N/A,GoFleet Corporation
INV-059497,H Breiter Window Cleaning ltd,2025-03-29,225.44,0.0,paid,N/A,GoFleet Corporation
INV-059496,John G Hofland,2025-03-29,397.26,0.0,paid,N/A,GoFleet Corporation
INV-059495,FSI Landscape Supply,2025-02-27,172.82,0.0,paid,N/A,GoFleet Corporation
INV-059494,Ultimate Exotics,2025-03-29,115.4,0.0,paid,N/A,GoFleet Corporation
INV-059493,Pro Star Excavating & Grading Ltd.,2025-03-29,1676.58,0.0,paid,N/A,GoFleet Corporation
INV-059492,The Garbage Man,2025-03-29,161.1,0.0,paid,N/A,GoFleet Corporation
INV-059491,Frechette Lawncare,2025-03-29,362.78,0.0,paid,N/A,GoFleet Corporation
INV-059490,Papenfuss Trucking,2025-03-29,165.0,0.0,paid,N/A,GoFleet Corporation
INV-059489,EWASTE+,2025-03-29,155.0,0.0,paid,N/A,GoFleet Corporation
INV-059488,Rogue Inc,2025-03-29,2720.0,0.0,paid,N/A,GoFleet Corporation
INV-059487,VNH Enterprises,2025-03-29,290.0,290.0,overdue,N/A,GoFleet Corporation
INV-059486,Myers Well Service,2025-03-29,402.5,0.0,paid,N/A,GoFleet Corporation
INV-059485,Diabolical haulerz,2025-02-27,288.15,0.0,paid,N/A,GoFleet Corporation
INV-059484,Cascades Canada ULC,2025-03-29,45.2,45.2,overdue,N/A,GoFleet Corporation
INV-059483,"The Barricade Company, LLC",2025-03-29,387.0,0.0,paid,N/A,GoFleet Corporation
INV-059482,Miller Waste Systems,2025-03-28,165.66,0.0,paid,N/A,GoFleet Corporation
INV-059481,AL Prime Energy,2025-03-28,154.0,0.0,paid,N/A,GoFleet Corporation
INV-059480,AL Prime Energy,2025-03-28,4453.0,0.0,paid,N/A,GoFleet Corporation
INV-059479,Approved Site Services,2025-03-28,435.5,0.0,paid,N/A,GoFleet Corporation
INV-059478,"CoServ Gas, Ltd., d/b/a CoServ Gas",2025-03-28,35.0,0.0,paid,N/A,GoFleet Corporation
INV-059477,"Denton County Electric Cooperative, Inc., d/b/a CoServ Electric",2025-03-28,105.0,0.0,paid,N/A,GoFleet Corporation
INV-059476,Speedy Transport Group Inc.,2025-03-28,847.5,847.5,overdue,N/A,GoFleet Corporation
INV-059475,Onsight Healthcare,2025-02-26,1470.23,0.0,paid,N/A,GoFleet Corporation
INV-059474,CR&R Waste,2025-03-28,1462.0,1462.0,overdue,N/A,GoFleet Corporation
INV-059473,Mamba Global Logistics LLC,2025-03-28,23.0,23.0,overdue,N/A,GoFleet Corporation
INV-059472,Abrsh Trucking,2025-02-26,19.57,0.0,paid,N/A,GoFleet Corporation
INV-059471,PT Construction Group,2025-02-26,80.78,0.0,paid,N/A,GoFleet Corporation
INV-059470,Bayer CropScience Inc,2025-03-28,265.65,0.0,paid,N/A,GoFleet Corporation
INV-059469,All Grow Garden & Distribution,2025-03-28,53.08,0.0,paid,N/A,GoFleet Corporation
INV-059468,Forest Products Group,2025-03-28,80.0,0.0,paid,N/A,GoFleet Corporation
INV-059467,Premium Choice,2025-03-28,75.99,0.0,paid,N/A,GoFleet Corporation
INV-059466,Fiberco Solutions,2025-02-26,221.56,0.0,paid,N/A,GoFleet Corporation
INV-059465,NW Foster Transport LLC,2025-03-28,252.92,0.0,paid,N/A,GoFleet Corporation
INV-059464,Starwood Landscape,2025-03-28,950.0,0.0,paid,N/A,GoFleet Corporation
INV-059463,Apple Mechanical Limited,2025-03-28,300.58,0.0,paid,N/A,GoFleet Corporation
INV-059462,Tubco Whirlpools LTD,2025-03-28,155.79,0.0,paid,N/A,GoFleet Corporation
INV-059461,AALBERS TOOL & MOLD INC,2025-03-28,98.31,0.0,paid,N/A,GoFleet Corporation
INV-059460,Aero,2025-03-28,247.1,0.0,paid,N/A,GoFleet Corporation
INV-059459,Rouge River Transportation,2025-03-28,551.8,0.0,paid,N/A,GoFleet Corporation
INV-059458,Zucco Construction Limited,2025-03-28,276.96,0.0,paid,N/A,GoFleet Corporation
INV-059457,Iori Plaster & Drywall Contractors Ltd.,2025-03-27,51.93,0.0,paid,N/A,GoFleet Corporation
INV-059456,Aecon Utilities (US) Ltd.,2025-03-27,146.0,146.0,overdue,N/A,GoFleet Corporation
INV-059455,McCrea's ClimateCare,2025-03-27,67.8,0.0,paid,N/A,GoFleet Corporation
INV-059454,PRO TILE (USD),2025-03-27,93.66,0.0,paid,N/A,GoFleet Corporation
INV-059453,Pacific Electrical Installations Ltd,2025-03-27,918.4,0.0,paid,N/A,GoFleet Corporation
INV-059452,C+ Rodeos,2025-03-27,24.7,0.0,paid,N/A,GoFleet Corporation
INV-059451,WMF Trucking LTD,2025-03-27,1231.7,0.0,paid,N/A,GoFleet Corporation
INV-059450,Xtreme Transport Inc,2025-03-27,30.0,0.0,paid,N/A,GoFleet Corporation
INV-059449,The Car Shoppe,2025-03-27,23.69,0.0,paid,N/A,GoFleet Corporation
INV-059448,Ballance Design,2025-03-27,20.06,0.0,paid,N/A,GoFleet Corporation
INV-059447,Mason county public works,2025-03-27,1842.05,0.0,paid,N/A,GoFleet Corporation
INV-059446,Trinity Services Group Inc,2025-03-27,678.0,0.0,paid,N/A,GoFleet Corporation
INV-059445,DECIEM,2025-03-27,90.01,0.0,paid,N/A,GoFleet Corporation
INV-059444,CT Enterprises,2025-03-27,259.65,0.0,paid,N/A,GoFleet Corporation
INV-059443,STARSKY Fine Foods,2025-03-27,300.58,0.0,paid,N/A,GoFleet Corporation
INV-059442,"MSA Transport Solutions, Inc.",2025-03-27,224.28,0.0,paid,N/A,GoFleet Corporation
INV-059441,Precision Heating Cooling & Refrigeration (PHCRINC),2025-03-27,208.73,0.0,paid,N/A,GoFleet Corporation
INV-059440,"Maroon Group, LLC",2025-03-27,187.9,0.0,paid,N/A,GoFleet Corporation
INV-059439,JAW Logistics Corp,2025-03-27,29.85,29.85,overdue,N/A,GoFleet Corporation
INV-059438,CP Vegetable Oil,2025-03-27,361.15,0.0,paid,N/A,GoFleet Corporation
INV-059437,The Exterminators Inc,2025-03-27,588.54,0.0,paid,N/A,GoFleet Corporation
INV-059436,Leggat Chevrolet Cadillac Buick GMC,2025-03-27,230.8,0.0,paid,N/A,GoFleet Corporation
INV-059435,Dotmar Fitness Equipment Inc,2025-03-27,272.9,0.0,paid,N/A,GoFleet Corporation
INV-059434,Link-On Communications,2025-03-27,2823.87,0.0,paid,N/A,GoFleet Corporation
INV-059433,Evergreen Herbs Ltd,2025-03-27,313.21,0.0,paid,N/A,GoFleet Corporation
INV-059432,VAC Developments Ltd,2025-03-27,38.99,0.0,paid,N/A,GoFleet Corporation
INV-059431,Direct Flow Inc,2025-03-27,28.84,0.0,paid,N/A,GoFleet Corporation
INV-059430,Inertia Hydrovac,2025-03-27,960.75,0.0,paid,N/A,GoFleet Corporation
INV-059429,Angela Fatigati,2025-03-27,66.93,0.0,paid,N/A,GoFleet Corporation
INV-059428,Livingston Transportation Inc.,2025-03-27,2910.54,0.0,paid,N/A,GoFleet Corporation
INV-059427,BC Egg Marketing Board,2025-03-27,55.89,0.0,paid,N/A,GoFleet Corporation
INV-059426,B & T Squared LLC,2025-03-26,60.0,0.0,paid,N/A,GoFleet Corporation
INV-059425,PG Parks,2025-03-26,3075.0,0.0,paid,N/A,GoFleet Corporation
INV-059424,Sound Barriers,2025-03-26,103.86,0.0,paid,N/A,GoFleet Corporation
INV-059423,"AICS, a div of Aecon Construction Group Inc",2025-03-26,58.76,0.0,paid,N/A,GoFleet Corporation
INV-059422,Brentwood Livery,2025-02-24,29.38,0.0,paid,N/A,GoFleet Corporation
INV-059421,Uni-Recycle Inc.,2025-03-26,160.97,0.0,paid,N/A,GoFleet Corporation
INV-059420,Sajid Transport Ltd.,2025-03-26,25.99,0.0,paid,N/A,GoFleet Corporation
INV-059419,Dream Summit Industrial Management Corp,2025-03-26,158.2,0.0,paid,N/A,GoFleet Corporation
INV-059418,South Simco Landscape Construction,2025-03-26,103.86,0.0,paid,N/A,GoFleet Corporation
INV-059417,Baca Freight,2025-03-26,30.0,0.0,paid,N/A,GoFleet Corporation
INV-059416,Alfred H Knight,2025-03-26,56.34,0.0,paid,N/A,GoFleet Corporation
INV-059415,Aoyee Royal International Travel,2025-03-26,26.54,0.0,paid,N/A,GoFleet Corporation
INV-059414,Moore Trucking,2025-03-26,229.88,0.0,paid,N/A,GoFleet Corporation
INV-059413,Terre De La Prairies Farms Inc,2025-03-26,132.71,0.0,paid,N/A,GoFleet Corporation
INV-059412,Owens Elite trucking llc,2025-03-26,20.6,0.0,paid,N/A,GoFleet Corporation
INV-059411,Select Premium Foods,2025-03-26,26.54,0.0,paid,N/A,GoFleet Corporation
INV-059410,Triple Braided Cord Transport LLC,2025-03-26,25.75,0.0,paid,N/A,GoFleet Corporation
INV-059409,M&M Logistics/Hotshot LLC,2025-03-26,47.38,0.0,paid,N/A,GoFleet Corporation
INV-059408,Donnie Betts & Son,2025-03-26,36.05,0.0,paid,N/A,GoFleet Corporation
INV-059407,Skyline Eco-Adventures LLC,2025-03-26,584.06,0.0,paid,N/A,GoFleet Corporation
INV-059406,Eatran,2025-03-26,695.25,0.0,paid,N/A,GoFleet Corporation
INV-059405,NMPHC,2025-03-26,273.45,273.45,overdue,N/A,GoFleet Corporation
INV-059404,Bee Clean Building Maintenance- Manitoba,2025-03-26,945.53,0.0,paid,N/A,GoFleet Corporation
INV-059403,AG James Electrical,2025-03-26,119.44,0.0,paid,N/A,GoFleet Corporation
INV-059402,The County of Huron Public Works Department,2025-03-26,2319.89,0.0,paid,N/A,GoFleet Corporation
INV-059401,Bee Clean Building Maintenance- Thunder Bay,2025-03-26,276.85,0.0,paid,N/A,GoFleet Corporation
INV-059400,Bee Clean Building Maintenance- London,2025-03-26,474.6,0.0,paid,N/A,GoFleet Corporation
INV-059399,Bee Clean Building Maintenance- Saskatchewan,2025-03-26,543.9,0.0,paid,N/A,GoFleet Corporation
